序號,課程代碼,開課班別(代表),課程名稱,教學大綱Syllabus,課程性質,課程性質2,全英語授課,學分,教師姓名,上課大樓,上課節次+地點,上限人數,登記人數,選上人數,可跨班,備註,英文課程名稱,教學大綱狀態,教學大綱連結,教師個人頁
1086,310B6,工博一,勞動經濟與勞動法專題研究,,組選修,,否,3,趙守博,力行館,(六) 05-07 31204研討室,20,0,6,可跨班系,,Special Topics in Labor Economics & Labor Laws,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310B6_1TCIE1049830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900321
1087,310B5,工博二,論文,,系必修,,否,0,論文,,,99,0,66,限本系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1088,310B4,工博二,論文指導(一),,系必修,,否,3,論文,,,50,12,14,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1089,310B3,工碩二,組織與管理專題研究,,組選修,,否,3,羅志成,力行館,(二) 02-04 31221會議室,20,0,4,限本系,此為碩博合開課程，請見博士班開課代碼310B2。,Seminar in Organization theory and management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310B3_1TCIE2212830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000945
1090,310B2,工博二,組織與管理專題研究,,組選修,,否,3,羅志成,力行館,(二) 02-04 31221會議室,20,3,16,限本系,此為碩博合開課程。,Seminar in Organization theory and management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310B2_1TCIE1213830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000945
1091,310B1,工博二,非線性控制專題研究,,組選修,,否,3,盧建余,力行館,(二) 10-12 31218研討室,20,9,22,限本系,,Study of Non-linear Control Systems,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310B1_1TCIE1198030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000867
1092,310A9,工一乙,工業4.0導論,,組選修,,否,3,張菽萱,教學一館,(一) 05-07 33305教室,50,30,35,限本班,,Introduction to Industry 4.0,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310A9_1TCIE0224830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000758
1093,310A8,工四乙,產學合作技術研修,,組必修,,否,1,盧建余黃川桂陳德發廖錦文,力行館,(六) 08 31101演講廳,50,36,43,限本系,,Study of Cooperative Education and Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310A8_1TCIE0209310.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000867
1094,310A7,工碩二,技職教育行政與視導,,組選修,,否,3,羅志成鄭曜忠,力行館,(三) 05-07 31219研討室,20,5,8,限本系,,Vocational Education Administration and Supervision,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310A7_1TCIE2032130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000945
1095,310A6,工教數位碩二,專題研究(一),,組必修,,否,1,陳菁徽,力行館,(三) 05-06 31218研討室,20,0,4,限本系,,Research I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310A6_1TCIE3201210.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000965
1096,310A5,工博二,分散式電源專題研究,,組選修,,否,3,黃維澤,力行館,(三) 02-04 31205研討室,20,2,4,限本系,,Study of Special Topic on Distribution Energy Resources,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310A5_1TCIE1199530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001009
1097,310A3,鑄造產攜專班一,產業實務(一),,系必修,,否,3,劉晉嘉羅志成,力行館,(六) 07-09 31212研討室,50,2,10,限本班,羅志成老師雙週上課、劉晉嘉老師單週上課,Industry Internship I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310A3_1TCIE0220830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001010
1098,310A2,鑄造產攜專班一,應用數學(一),,系必修,,否,3,盧建余,力行館,(五) 09-11 31212研討室,50,0,10,限本班,,Applied Mathematics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310A2_1TCIE0220730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000867
1099,310A1,鑄造產攜專班一,程式設計,,系必修,,否,3,賴元隆,力行館,(六) 02-04 31212研討室,50,2,11,限本班,,Program Design,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/310A1_1TCIE0050630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001037
1100,31099,鑄造產攜專班一,產業實務專題研討(一),,系必修,,否,2,陳狄成方俊修,力行館,(六) 05-06 31212研討室,50,0,10,限本班,,Seminar on Industry Internship I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31099_1TCIE0220920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000818
1101,31098,工教數位碩二,認知發展與科技學習,,組必修,,否,3,陳菁徽,力行館,(四) 02-04 31218研討室,20,0,5,限本系,,Cognitive Development and Technology Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31098_1TCIE2102030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000965
1102,31097,工教數位碩一,英文論文導讀及寫作,,組選修,,否,3,張庭毅,湖濱館,(四) 10-12 數位學習研討室,20,3,5,限本班,605A張庭毅老師實驗室上課,Seminar in Thesis Research and Writing,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31097_1TCIE2103430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000932
1103,31096,工教數位碩一,人工智慧與數位學習,,組選修,,否,3,張庭毅,湖濱館,(三) 10-12 數位學習研討室,20,4,6,限本系,605A張庭毅老師實驗室上課,Artificial Intelligence and E-Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31096_1TCIE2102430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000932
1104,31095,工教數位碩一,書報討論(一),,系必修,,否,1,張庭毅,湖濱館,(三) 03-04 數位學習研討室,20,3,5,限本系,605A張庭毅老師實驗室上課,Seminar I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31095_1TCIE3186910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000932
1105,31094,工博二,技職教育診斷與補救教學專題研究,,組選修,,否,3,廖錦文,力行館,(四) 02-04 31506,20,2,3,限本系,,Thematic studies and remedial teaching vocational education diagnosis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31094_1TCIE1156130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000861
1106,31093,工博二,多變項統計分析,,組必修,,否,3,陳德發,力行館,(三) 10-12 31601,20,10,15,限本系,,Multivariate Statistical Analysis,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31093_1TCIE1154830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000739
1107,31091,工博二,技職教育創造思考專題研究,,組選修,,否,3,張菽萱,力行館,(二) 07-09 31205研討室,20,1,1,限本系,,Case Study on Creative Thinking for Vocational Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31091_1TCIE1156330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000758
1108,31090,工博二,人工智慧專題研究,,組選修,,否,3,張紹勳,圖書館,(二) 10-12 電二教室,20,0,3,限本系,,Study of Artificial Intelligence,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31090_1TCIE1210030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000782
1109,31089,工博二,智慧型控制專題研究,,組選修,,否,3,陳德發,力行館,(二) 02-04 31601,20,2,5,限本系,,Study of Intelligent Control,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31089_1TCIE1198130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000739
1110,31088,工博二,比較技職教育專題研究,,組選修,,否,3,張紹勳,圖書館,(二) 02-04 電三教室,20,0,1,限本系,,Study of Comparative Vocational-Technical Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31088_1TCIE1155930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000782
1111,31086,工博一,高等傳動機構專題研究,,組選修,,否,3,賴元隆,力行館,(二) 02-04 31205研討室,20,2,1,限本系,,Study of Advanced Transmission Mechanism,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31086_1TCIE1195430.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001037
1112,31085,工博一,技職教育歷史與哲學思想,,組選修,,否,3,廖錦文,力行館,(二) 07-09 31506,20,6,8,限本系,,History and Philosophy of Tech-Voc Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31085_1TCIE1064730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000861
1113,31084,工博一,結構方程模型專題研究,,組選修,,否,3,陳德發,力行館,(二) 07-09 31601,20,2,13,限本系,,Study of Structural Equation Models,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31084_1TCIE1201030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000739
1114,31083,工博一,跨領域專題研究,,組選修,,否,3,姚凱超,力行館,(二) 02-04 31219研討室,20,4,7,限本系,,Special Topics in Interdisciplinary Research,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31083_1TCIE1217830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000781
1115,31082,工碩二,論文指導(一),,系必修,,否,3,論文,,,50,4,24,限本系,,Thesis Supervision I,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1116,31081,工碩二,論文,,系必修,,否,0,論文,,,70,5,43,限本系,,Thesis,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1117,31080,工碩博,論文指導(二),,系必修,,否,3,論文,,,20,1,3,限本系,,Thesis Supervision II,無,,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=P000004
1118,31079,工碩博,專題研究(一),,組必修,,否,1,盧建余陳狄成陳文中黃維澤,力行館,(二) 05-06 31212研討室,50,0,26,限本系,,Research I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31079_1TCIE3201210.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000867
1119,31078,工碩博,書報討論(一),,系必選,,否,1,羅志成陳德發劉晉嘉姚凱超廖錦文,力行館,(二) 05-06 31221會議室,90,31,45,限本系,,Seminar I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31078_1TCIE3186910.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000945
1120,31077,工碩二,機器學習,,組選修,,否,3,張紹勳,圖書館,(三) 10-12 電二教室,20,4,7,限本系,,Machine Learning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31077_1TCIE2212630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000782
1121,31075,工碩一,高等電力電子,,組選修,,否,3,吳佳軒,力行館,(四) 05-07 31221會議室,20,4,12,限本系,,Advanced Power Electronics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31075_1TCIE2018830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=4000073
1122,31074,工碩二,人工智慧應用與實務,,組選修,,否,3,陳德發劉泄嬉,力行館,(三) 02-04 31601,20,5,10,限本系,,PRACTICAL & APPLICATIONS OF ARTIFICIAL INTELLIGENCE,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31074_1TCIE2216130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000739
1123,31073,工碩二,智慧型控制,,組選修,,否,3,方俊修,力行館,(三) 02-04 31221會議室,20,2,9,限本系,,Intelligent Control,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31073_1TCIE2158830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=4000074
1124,31072,工碩二,電腦在統計上的應用,,組選修,,否,3,張紹勳,圖書館,(二) 07-09 電二教室,20,3,8,限本系,,Computer Statistics in Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31072_1TCIE2057930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000782
1125,31070,工碩一,學習理論,,組選修,,否,3,鄭友超,力行館,(四) 05-07 31205研討室,20,7,9,限本系,,Learning Theories,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31070_1TCIE2027130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900784
1126,31068,工碩一,高等工程數學,,組必修,,否,3,陳文中,力行館,(三) 05-07 31205研討室,20,15,14,限本系,,Advanced Engineering Mathematics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31068_1TCIE2194330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000907
1127,31067,工碩一,技職教育課程發展,,組選修,,否,3,莊智鋒,力行館,(四) 02-04 31205研討室,20,9,13,限本系,,Vocational Education Curriculum Development,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31067_1TCIE2032030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900782
1128,31066,工碩一,研究法(一),,組必修,,否,3,吳錦章廖錦文,力行館,(三) 02-04 31506,20,8,9,限本系,,Research Method I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31066_1TCIE2067530.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9901138
1129,31065,工碩一,技職教育理論與實務,,組必修,,否,3,張菽萱,力行館,(一) 02-04 31219研討室,20,10,10,限本系,,Theory and Practice Technical and Vocational Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31065_1TCIE2063630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000758
1130,31063,工四乙,產品開發研修(二),,系必修,,否,2,王志中楊奕強石文傑姚凱超,力行館,(五) 01-02 31212研討室,50,35,39,限本系,限電機,The Study of Project Design and Manufacturing II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31063_1TCIE0177520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900922
1131,31061,工四甲,產品開發研修(二),,系必修,,否,2,賴元隆陳狄成陳文中劉晉嘉,力行館,(五) 01-02 31101演講廳,50,37,35,限本系,限機械組選修,The Study of Project Design and Manufacturing II,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31061_1TCIE0177520.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001037
1132,31060,工四甲,機械產學合作技術研修,,組選修,,否,3,陳狄成,力行館,(六) 02-04 31101演講廳,50,13,13,限本系,,Mechanical Study of Cooperative Education and Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31060_1TCIE0215930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000818
1133,31059,工四甲,科技系統與社會發展,,系選修,,否,2,羅志成,教學一館,(五) 05-06 33305教室,50,26,37,限本系,,Technology system and social development,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31059_1TCIE0213920.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000945
1134,31058,工四乙,物聯網技術與應用,,系選修,,否,3,陳飛旭,力行館,(一) 10-12 31204研討室,50,1,30,限本系,,IoT Techniques and Applications,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31058_1TCIE0212030.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9901202
1135,31057,工四乙,交換式電源電路,,組選修,,否,3,蘇釗登,教學一館,(四) 05-07 33301教室,50,1,7,限本系,,Switching Power Supply,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31057_1TCIE0191730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9901023
1136,31056,工三乙,控制元件應用技術,,組必修,,否,3,陳文中,力行館,(四) 05-07 31505,50,14,21,限本班,,Applied Technology of Control Components,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31056_1TCIE0177930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000907
1137,31055,工三乙,生涯規劃,,系選修,,否,2,王志中陳志清,教學大樓,(五) 07-08 T303,50,28,11,限本系,,Career Planning,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31055_1TCIE0203320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900922
1138,31054,工三甲,機械群教材教法,,組選修,,否,2,廖興國,力行館,(六) 05-06 31205研討室,50,14,18,限本系,修習教材教法及教學實習前須完成一門教育基礎課程及1門教育方法,Instructional Material and Methods for the Subject of Mechanical Cluster,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31054_1TCIE0187420.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001120
1139,31053,工三乙,電力系統,,組選修,,否,3,黃維澤,力行館,(五) 05-07 31212研討室,50,6,11,可跨班系,,Electric Power System,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31053_1TCIE0041830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001009
1140,31052,工三乙,控制系統(一),,系必修,,否,3,黃川桂,教學一館,(四) 02-04 33305教室,50,35,43,限本系,限電機組選課,Control System I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31052_1TCIE0017830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000955
1141,31051,工三乙,電磁學(一),,組必修,,否,3,吳佳軒,教學一館,(三) 02-04 33302教室,50,31,36,限本班,,Electromagnetics I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31051_1TCIE0026230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=4000073
1142,31050,工三乙,應用英語(一),,系必修,,否,2,陳菁徽,教學一館,(二) 07-08 33305教室,50,28,19,限本班,,Practical English I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31050_1TCIE0030120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000965
1143,31049,工三乙,自動量測技術,,組必修,,否,3,姚凱超,經世館,(一) 05-07 經世館32101,50,20,21,限本班,,Automatic Measurement Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31049_1TCIE0179230.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000781
1144,31048,工三乙,電機與電子群教材教法,,組選修,,否,2,廖錦文,力行館,(二) 02-03 31506,50,10,11,限本系,,Instructional Material and Methods for the Subject of Electrical Cluster,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31048_1TCIE0187320.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000861
1145,31047,工三甲,工程圖學,,組選修,,否,3,陳宗明,圖書館,(五) 02-04 電四教室,50,11,15,限本系,,Engineering Graphics,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31047_1TCIE0040830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000998
1146,31046,工三甲,控制元件應用技術,,組必修,,否,3,陳文中,力行館,(四) 02-04 31505,50,19,22,限本班,,Applied Technology of Control Components,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31046_1TCIE0177930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000907
1147,31045,工三甲,材料力學(一),,組必修,,否,3,陳宗明,教學一館,(三) 05-07 33304教室,50,37,42,限本班,,Mechanics of Materials I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31045_1TCIE0027930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000998
1148,31044,工三甲,微處理機技術,,組必修,,否,3,王志中陳德發,力行館,(六) 10-12 31601,50,12,23,限本班,,Microprocessor Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31044_1TCIE0179330.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900922
1149,31043,工三甲,控制系統(一),,系必修,,否,3,陳文中,教學一館,(三) 02-04 33305教室,50,38,40,限本系,限機械組選修,Control System I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31043_1TCIE0017830.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000907
1150,31042,工三甲,應用英語(一),,系必修,,否,2,陳菁徽,教學一館,(二) 05-06 33305教室,50,31,50,限本班,,Practical English I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31042_1TCIE0030120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000965
1151,31041,工三甲,機構學,,組必修,,否,3,陳狄成,教學一館,(二) 02-04 33202,50,30,37,限本班,,Mechanism,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31041_1TCIE0015130.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000818
1152,31040,工三甲,工業管理,,系必修,,否,3,楊奕強,教學一館,(四) 05-07 33305教室,50,31,32,限本班,,Industrial Management,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31040_1TCIE0049730.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900785
1153,31039,工二乙,應用日語(一),,系選修,,否,3,潘兆祥,教學一館,(五) 05-07 33304教室,50,29,45,可跨班系,,Applied Japanese I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31039_1TCIE0191930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9900875
1154,31038,工二乙,應用英語(一),,系必修,,否,2,陳菁徽,教學一館,(四) 07-08 33303,50,37,38,限本班,,Practical English I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31038_1TCIE0030120.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000965
1155,31037,工二乙,智慧製造技術,,組必修,,否,3,賴元隆,力行館,(三) 05-07 31603,50,19,22,限本班,,Intelligent  Manufacturing Technology,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31037_1TCIE0215630.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0001037
1156,31036,工二乙,電路學(一),,組必修,,否,3,盧建余,教學一館,(三) 05-07 33303,70,40,83,可跨班系,,Electric Circuits I,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31036_1TCIE0016930.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=0000867
1157,31035,工二乙,技術及職業教育概論,,系必修,,否,2,陳定宏,教學二館,(二) 10-11 34102,50,34,38,限本班,,Introduction of Technical and Vocational Education,中文,https://webap0.ncue.edu.tw/DEANV2/UploadDEAN/SUBJECT/1121/31035_1TCIE0062820.pdf,https://webapss.ncue.edu.tw/Teacher/Reports/OB020.aspx?yms_year=112&yms_sms=1&emp_id=9901050
